pid,comm,state,reason,cpu_activity,process_age,pod_name,timestamp
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04585833337571886,idle-3,20250918_215140
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.0482777777645323,idle-30,20250918_215140
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,9.852060355050508e-05,0.04752499997615814,idle-31,20250918_215140
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.046333333320087856,idle-32,20250918_215140
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,9.881987533986987e-05,0.04614166663752662,idle-33,20250918_215141
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.0451694444153044,idle-34,20250918_215141
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.04503888891802894,idle-35,20250918_215141
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.046505555510520935,idle-36,20250918_215141
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.047597222195731266,idle-37,20250918_215142
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.042130555576748316,idle-4,20250918_215142
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.05079999996556176,idle-5,20250918_215142
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.042313888867696124,idle-6,20250918_215143
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.05029166665342119,idle-7,20250918_215143
8,python,ProcessStateClassification.IDLE,very_low_cpu_activity_1h,0.0,0.0466777777671814,idle-8,20250918_215143
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,9.979720768949756e-05,0.051083333293596905,idle-9,20250918_215144
8,python,ProcessStateClassification.ACTIVE,Running_state,0.06949454996334872,258.10000014305115,active-0,20250918_215245
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.001094625348471347,0.07083333333333333,active-1,20250918_215245
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.07011934800773252,0.0664638888835907,active-10,20250918_215245
7,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.02400576554108573,0.07151388890213436,active-11,20250918_215246
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0009970327280773834,0.06737777776188321,active-12,20250918_215246
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0009970145856156105,0.06613055553701189,active-13,20250918_215246
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07365371332507605,236.79999995231628,active-14,20250918_215247
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07158845931696765,235.29999995231628,active-15,20250918_215248
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007976725700333188,0.07199166668785943,active-16,20250918_215248
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07067726934755168,235.59999990463257,active-17,20250918_215249
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07151674532136942,234.40000009536743,active-18,20250918_215249
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07029871106511418,234.5,active-19,20250918_215250
